url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/healed_fine_line_tattoos_las_vegas/,healed_fine_line_tattoos_las_vegas/code.html,healed-gallery,Healed Fine Line Tattoos | Work of Art,Healed Fine Line Tattoos,https://workofarttattoo.com/healed_fine_line_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",672,4,3,inspect healed tattoo proof by style,5,5,3,2,20,1.2,low,https://workofarttattoo.com/best_fine_line_tattoos_in_vegas_ultimate_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,subcollection needs enough distinct healed examples; otherwise merge to healed gallery
https://workofarttattoo.com/healed_portrait_tattoos_las_vegas/,healed_portrait_tattoos_las_vegas/code.html,healed-gallery,Healed Portrait Tattoos | Work of Art,Healed Portrait Tattoos,https://workofarttattoo.com/healed_portrait_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",817,5,3,inspect healed tattoo proof by style,2,5,3,4,23,0.9,low,https://workofarttattoo.com/healed_black_grey_tattoos_las_vegas/,4,4,4,IMPROVE,https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,subcollection needs enough distinct healed examples; otherwise merge to healed gallery
https://workofarttattoo.com/healed_sleeve_tattoos_las_vegas/,healed_sleeve_tattoos_las_vegas/code.html,healed-gallery,Healed Sleeve Tattoos | Work of Art,Healed Sleeve Tattoos,https://workofarttattoo.com/healed_sleeve_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",627,3,3,inspect healed tattoo proof by style,5,4,5,3,6,0.9,low,https://workofarttattoo.com/best_tattoo_styles_for_sleeves_large_scale_project_hub/,3,4,4,IMPROVE,https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,subcollection needs enough distinct healed examples; otherwise merge to healed gallery
https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,healed_tattoo_gallery_las_vegas/code.html,healed-gallery,Healed Tattoo Gallery | Work of Art,Healed tattoo gallery — Las Vegas studio results,https://workofarttattoo.com/healed_tattoo_gallery_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1004,12,3,inspect healed tattoo proof by style,5,5,5,4,1095,1.8,low-medium,https://workofarttattoo.com/healing_database_tattoo_timeline_encyclopedia_las_vegas/,4,4,4,KEEP,,main healed proof gallery
https://workofarttattoo.com/healing_database_black_grey_day_1_las_vegas/,healing_database_black_grey_day_1_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Day 1 | Work of Art,Black & Grey Tattoo Healing — Day 1,https://workofarttattoo.com/healing_database_black_grey_day_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1040,6,0,lookup tattoo healing stage by style/time,5,5,5,4,2,4.3,high,https://workofarttattoo.com/healing_database_black_grey_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_day_2_las_vegas/,healing_database_black_grey_day_2_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Day 2 | Work of Art,Black & Grey Tattoo Healing — Day 2,https://workofarttattoo.com/healing_database_black_grey_day_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",903,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_day_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_day_3_las_vegas/,healing_database_black_grey_day_3_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Day 3 | Work of Art,Black & Grey Tattoo Healing — Day 3,https://workofarttattoo.com/healing_database_black_grey_day_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",887,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_day_4_las_vegas/,healing_database_black_grey_day_4_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Day 4 | Work of Art,Black & Grey Tattoo Healing — Day 4,https://workofarttattoo.com/healing_database_black_grey_day_4_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",860,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_month_1_las_vegas/,healing_database_black_grey_month_1_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Month 1 | Work of Art,Black & Grey Tattoo Healing — Month 1,https://workofarttattoo.com/healing_database_black_grey_month_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",877,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_month_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_month_3_las_vegas/,healing_database_black_grey_month_3_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Month 3 | Work of Art,Black & Grey Tattoo Healing — Month 3,https://workofarttattoo.com/healing_database_black_grey_month_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",860,2,0,lookup tattoo healing stage by style/time,5,4,5,4,3,5,high,https://workofarttattoo.com/healing_database_black_grey_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_month_6_las_vegas/,healing_database_black_grey_month_6_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Month 6 | Work of Art,Black & Grey Tattoo Healing — Month 6,https://workofarttattoo.com/healing_database_black_grey_month_6_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",824,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,4.6,high,https://workofarttattoo.com/healing_database_black_grey_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_tattoos_las_vegas/,healing_database_black_grey_tattoos_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing Timeline — Las Vegas | Work of Art,Black & Grey Tattoo Healing — All Stages,https://workofarttattoo.com/healing_database_black_grey_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",695,1,1,lookup tattoo healing stage by style/time,2,4,5,2,12,4.2,high,https://workofarttattoo.com/healing_database_color_tattoos_las_vegas/,4,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style healing overview overlaps with master healing hub; keep subordinate only with enough real evidence
https://workofarttattoo.com/healing_database_black_grey_week_1_las_vegas/,healing_database_black_grey_week_1_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Week 1 | Work of Art,Black & Grey Tattoo Healing — Week 1,https://workofarttattoo.com/healing_database_black_grey_week_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",853,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_week_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_week_2_las_vegas/,healing_database_black_grey_week_2_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Week 2 | Work of Art,Black & Grey Tattoo Healing — Week 2,https://workofarttattoo.com/healing_database_black_grey_week_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",854,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_week_3_las_vegas/,healing_database_black_grey_week_3_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Week 3 | Work of Art,Black & Grey Tattoo Healing — Week 3,https://workofarttattoo.com/healing_database_black_grey_week_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",823,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_black_grey_week_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_black_grey_year_1_las_vegas/,healing_database_black_grey_year_1_las_vegas/code.html,healing-database,Black & Grey Tattoo Healing — Year 1 | Work of Art,Black & Grey Tattoo Healing — Year 1,https://workofarttattoo.com/healing_database_black_grey_year_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",874,2,0,lookup tattoo healing stage by style/time,5,4,5,4,2,3.9,high,https://workofarttattoo.com/healing_database_color_year_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_day_1_las_vegas/,healing_database_color_day_1_las_vegas/code.html,healing-database,Color Tattoo Healing — Day 1 | Work of Art,Color Tattoo Healing — Day 1,https://workofarttattoo.com/healing_database_color_day_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",979,2,0,lookup tattoo healing stage by style/time,2,4,5,2,2,4.3,high,https://workofarttattoo.com/healing_database_portraits_day_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_day_2_las_vegas/,healing_database_color_day_2_las_vegas/code.html,healing-database,Color Tattoo Healing — Day 2 | Work of Art,Color Tattoo Healing — Day 2,https://workofarttattoo.com/healing_database_color_day_2_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",893,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_color_day_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_day_3_las_vegas/,healing_database_color_day_3_las_vegas/code.html,healing-database,Color Tattoo Healing — Day 3 | Work of Art,Color Tattoo Healing — Day 3,https://workofarttattoo.com/healing_database_color_day_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",891,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_color_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_day_4_las_vegas/,healing_database_color_day_4_las_vegas/code.html,healing-database,Color Tattoo Healing — Day 4 | Work of Art,Color Tattoo Healing — Day 4,https://workofarttattoo.com/healing_database_color_day_4_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",853,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_color_day_2_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_month_1_las_vegas/,healing_database_color_month_1_las_vegas/code.html,healing-database,Color Tattoo Healing — Month 1 | Work of Art,Color Tattoo Healing — Month 1,https://workofarttattoo.com/healing_database_color_month_1_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",878,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,5,high,https://workofarttattoo.com/healing_database_color_month_3_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_month_3_las_vegas/,healing_database_color_month_3_las_vegas/code.html,healing-database,Color Tattoo Healing — Month 3 | Work of Art,Color Tattoo Healing — Month 3,https://workofarttattoo.com/healing_database_color_month_3_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",839,2,0,lookup tattoo healing stage by style/time,5,4,5,4,3,5,high,https://workofarttattoo.com/healing_database_color_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_month_6_las_vegas/,healing_database_color_month_6_las_vegas/code.html,healing-database,Color Tattoo Healing — Month 6 | Work of Art,Color Tattoo Healing — Month 6,https://workofarttattoo.com/healing_database_color_month_6_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",816,1,0,lookup tattoo healing stage by style/time,2,4,5,2,3,4.6,high,https://workofarttattoo.com/healing_database_color_month_1_las_vegas/,3,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style/time long-tail page should not remain indexable without unique studio documentation
https://workofarttattoo.com/healing_database_color_tattoos_las_vegas/,healing_database_color_tattoos_las_vegas/code.html,healing-database,Color Tattoo Healing Timeline — Las Vegas | Work of Art,Color Tattoo Healing — All Stages,https://workofarttattoo.com/healing_database_color_tattoos_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",682,1,1,lookup tattoo healing stage by style/time,2,4,5,2,12,4.5,high,https://workofarttattoo.com/healing_database_portraits_tattoos_las_vegas/,4,4,4,MERGE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,style healing overview overlaps with master healing hub; keep subordinate only with enough real evidence
