asset,number_of_indexable_pages,pages,recommended_use,action
/studio_gallery/norse-odin-half-sleeve-618e0bc3.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/norse-odin-half-sleeve-618e0bc3.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/norse-odin-viking-ship-sleeve-29096302.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/norse-odin-viking-ship-sleeve-29096302.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/odin-mechanical-eye-lightning-tattoo-4052a62b.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/odin-mechanical-eye-lightning-tattoo-4052a62b.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/ornate-cross-realistic-eye-forearm-1473ab08.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/ornate-cross-realistic-eye-forearm-1473ab08.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/pennywise-clown-horror-illustration-2ea11860.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/pennywise-clown-horror-illustration-2ea11860.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/psychedelic-chameleon-painting-25bd710f.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/psychedelic-chameleon-painting-25bd710f.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/realistic-eye-skull-forearm-d4475940.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/realistic-eye-skull-forearm-d4475940.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/realistic-lipstick-kiss-mark-5baed596.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/realistic-lipstick-kiss-mark-5baed596.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/reaper-chess-battlefield-261cc990.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/reaper-chess-battlefield-261cc990.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/red-rose-alexis-name-tattoo-8ee69c62.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/red-rose-alexis-name-tattoo-8ee69c62.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/roaring-lion-thigh-portrait-220154a4.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/roaring-lion-thigh-portrait-220154a4.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/roaring-lion-with-crown-of-thorns-b66555e2.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/roaring-lion-with-crown-of-thorns-b66555e2.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/shaded-skull-forearm-close-up-aeefd89f.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/shaded-skull-forearm-close-up-aeefd89f.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/skull-and-eye-forearm-realism-c7f1842e.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/skull-and-eye-forearm-realism-c7f1842e.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/skull-with-lens-flare-86c8eb99.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/skull-with-lens-flare-86c8eb99.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/small-temple-and-cheek-tattoos-bab7c7fa.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/small-temple-and-cheek-tattoos-bab7c7fa.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/smoky-eye-and-skull-forearm-98200338.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/smoky-eye-and-skull-forearm-98200338.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/storefront-window-and-class-signup-d21a69ff.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/storefront-window-and-class-signup-d21a69ff.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-group-celebration-with-clients-41f7cfa2.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-group-celebration-with-clients-41f7cfa2.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-interior-3a77750e.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-interior-3a77750e.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-storefront-dc47f9f3.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-storefront-dc47f9f3.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-tattoo-style-grid-collage-6416e41f.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/studio-tattoo-style-grid-collage-6416e41f.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/superman-shield-left-temple-tattoo-bd7eb0d3.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/superman-shield-left-temple-tattoo-bd7eb0d3.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/the-crow-portrait-tattoo-7ae96710.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/the-crow-portrait-tattoo-7ae96710.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/the-crow-stained-glass-frame-20765b48.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/the-crow-stained-glass-frame-20765b48.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/three-eyed-demon-forearm-fd5b8cd8.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/three-eyed-demon-forearm-fd5b8cd8.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/valkyrie-winged-helmet-upper-arm-f4ddbbb2.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/valkyrie-winged-helmet-upper-arm-f4ddbbb2.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/veiled-crowned-woman-realism-tattoo-20d31cad.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/veiled-crowned-woman-realism-tattoo-20d31cad.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/veiled-crowned-woman-shoulder-tattoo-51d91c9f.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/veiled-crowned-woman-shoulder-tattoo-51d91c9f.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/work-of-art-studio-1659a367.png,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
/studio_gallery/work-of-art-studio-1659a367.webp,1,/studio_gallery/,Shared branding/studio asset,ALLOW_SHARED
https://lh3.googleusercontent.com/aida/ADBb0ugFeV_igEPv3RwBYcQrletrl4AXJXXhjneP9C2-y3QfboUOIc22Rw4QxWCsHl2mUbWo8vN6HZxJKFzKw21zW2Pr2NWQaqosEchw4voevnt8YV_Y2XMydKC2_WT0jCa5SsG0WNNXOFFi8187JMC3cQVmUEg4fJv5WTSP8HuNTGb0HwrPe950-IdwQsXtSqLDsr_q2yibIzgFsKbt6LozbHJDApjerEk5oeZ8S5je-okqTjMrgYiU9t55X65VB5SPTzi5o9KKw27Gktk,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0ugq9v1B_dEr5YKUfY145-Wsp5ve508Den2MURZC0t__Y1PAE4Ut_Z6FpqVSbdUI0vTHGTLZSXdjjRVJMJNTnxKAx55k9_GuUsVjF9S2i-ysJo2RSwGE9fBUscQKnhtqWNIk7X9gOvPtaSNNwjVrFsdQaSdWMdtzdPUcHFb2nkAivqSonNtEFdxjWaMQe5ZV8RQJ4eeiiuImFkPCaTOkDwlE8joigrkZWvpQm73q5qtzCG-rYoBxF0jZqoifFywKtkqkj0RAYZhxSPs,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0ugrhgVcelIaHpQekyEUFboW2G5LdW0_tIe7gggup4v_7nFU-64-sqFixhrT957tPpZDdHJ4OJm5TMw8mHIUykpyHipzh-fa5maVS4_y6jLY1tHoKDdNsbB3MufdGowpxNfg6FBlyLjNtldNCCaw4TpZc3u26vKFeMPawY8OE3DiKKRDn--mIFCbPlun5OzBkBRayU6B9fkb3dOShgeYCflkn3Rqac4QyZSmzOF0Ku7Y1Qkr6UN3IPGaoUd9p9DUhscHm9PKhkDeTHY,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0ugzhUamW0a61RKYIoDLfKxVe7P7iO24iINB7jsdRajTIC7DFQ_MHn0ArkhBtKgP6VNa_4K1bH2H87UkulCD9HU9loD8I6QhHtt_Br884DSfZX3AXXAA-gNwAtzYBpiuQ00O26G9X7dcL1Ryc2XefKEeRKTub_K8DI-0jMUrA0mdsoT-uUjq3StHpFXNpjdawws-miM_CKF-CjpIv0IqGoQZyM2ZjFQ9UJs_pRMLL6AOHqR9znj3_DH0q72HXa4aeFrvqBJO78ML28Y,1,/fine_line_tattoos_las_vegas_master_authority_guide/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0uij5pOKtUtXQr25aB5puRbqIi-Ji_RoXhr6ZE2-cdRjBJS3iEVTuYANMyjgbUU11QN7N1sbKe4wFSLHu7XaMRuT7_yHoHKFgoucDvgF6iG4KvB2BW4x1nKBLe6PBL9dJ6Oq4eHLGfXGYIa06j9h3BFLC2dDAVln9-nyhKwNIH2dpBgi3B9MmD9P_78WB0W1wgilXMKHE_OnpK8pQFK_9T4srinB20SnpQQVdAIOd4xaoix9cPQkwFd7bg4_EaJpGiiNQkLRak6jXQ,1,/fine_line_tattoos_las_vegas_master_authority_guide/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0uipmb723pZnzPYAGxJCj2HD0RvjdHhvyrJ6ttHFu6WlTGbdZvXK8JwhgRrnyDzAzHCWzKypcWbVQQViLWV7Ikpqhl62Tf6g-vMYmpHgOk5PpfRdK5E-imuTdyE50ScBZxcuCDyF8c0WfDi37lMde89GAOcfw7N7Dj1NFavs5SvdXIcA9PSODN4nHtWYzGlLRfgsWP38cBwR-1lEpGz9p-tZzxhaNeHplv7fbSDF5y7t20nGrsEwoJQ61RhL,1,/fine_line_tattoos_las_vegas_master_authority_guide/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0uivVfi-9vUECb40O34KC1Cm30RgvlxcA_gDFIAl9x1oflD94uFNdT2k55HQmire5TZbh4IToO_AzWJEa8hIjGNwsCZ-sfQKWoMxVabKYhsgUgV0OxQE2rhGRcKj-05_bE458jxfkGAYyIjMq2TNS9fDGPctQ2H2Pg8Pr7UAyaHcOXxHTOkNpj7RsjmPpxso8cr5zx4e4Y2wB8cm02f6ACkD67GQcHIdlN_NAdKqSB3Kp9Phf3cHXF7CeCo73n7bwLEmU8VJEEMM-wg,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0uj-QQTZr3IzVIm-g4DsDxsGaP61BGPnRsXpbBt0YV9a0AMNoFGartg_f3JlTiWLijNdgm8g6kUnieLTwnLR0N3p17tpIL_I0qIblrYOZl2Af6BcTL1xspMVs4iAY3zA-8sROdIYWBsGYLPXmXuVVm3JBf_hWk9BLDqy4HpMmLCJiCVxNbGbGnXUDJHAWgb-tEHSaKFE5yDp51PUiEu1f8d3pNTBzSWTHjxpoR9G1XIe5-zDov2mL_8Z9YYB8Av0iSCRIr3mr8GJ6RI,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0ujMTvnfEfWOIFDuAICDRWygraF4ulr_1lFvp0NIBUFL2Bu2tPWPv3fkKkNdtlLPNgs2KQ0XPM6LIbFIweUkQTOqSP1dC7vCn4SdCf0T7zEaJX0C6F4LuUuRhbVF3R2LSL8h8vhJWZF0ArNknPVAM6wJu7G223n0BPGoj96cktDZEoBnD0CDeSJlLUVNFqddY0bVbJqKF-Wonpw_QLBU6xhMqk-hrdvtMgwwX5KMNkJJ2Pc0gYP6GpflCHEqwN9AoY04mbCg7weJlFk,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://lh3.googleusercontent.com/aida/ADBb0ujNjggWniTlsskj0HB9t-slY_FfT8rtfADGSueaEABNq3styZddr-qm0oy0gsgVZJSkDfFiZ-iFyT7CZZbyiPDZg_-2O6LjRWDnlF-aMmZywokhI2rfpMj55tjdTWuSGB02zxZ8QOYcs8d3TAll5ODxnoM93o7QdLD7Jl6jcrQDB4le0Vr88H8Mz6WMCP9U3OXWaquhXx9RsZAbA-5QpyNDSDO0rD3qcZLuvicnBuZAEtaWfHT8kqxIXLY,1,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Use only where the asset directly proves the page intent,KEEP
https://www.workofarttattoo.com/healed_tattoo_gallery_las_vegas/healed-1-year-cross-eye-skull-outer-forearm-joshua-cole-las-vegas.png,1,/real_client_tattoo_timeline_las_vegas/,Use only where the asset directly proves the page intent,KEEP
https://www.workofarttattoo.com/healed_tattoo_gallery_las_vegas/healed-1-year-cross-eye-skull-outer-forearm-joshua-cole-las-vegas.webp,1,/real_client_tattoo_timeline_las_vegas/,Use only where the asset directly proves the page intent,KEEP
https://www.workofarttattoo.com/studio_gallery/cross-eye-skull-forearm-stack-5bc3d948.png,1,/real_client_tattoo_timeline_las_vegas/,Shared branding/studio asset,ALLOW_SHARED
https://www.workofarttattoo.com/studio_gallery/cross-eye-skull-forearm-stack-5bc3d948.webp,1,/real_client_tattoo_timeline_las_vegas/,Shared branding/studio asset,ALLOW_SHARED
